id,lat,lon
_MF6J1HdT,32.87402654098252,32.25002989477041
_MzcToopx,33.102970446570446,32.46661750637755
_MgIeEfts,34.41947937011719,33.74181630660077
_bJVLVAhA,34.554656982421875,33.77090765505421
_yxHW560M,34.75273520259534,33.72453689575195
_2TwPX3IK,34.87288652840307,33.80842208862305
_lYVzPlRM,34.92898197497352,33.79537582397461
_Wjt97FHw,34.93331133309057,33.69678497314453
_TDyhe7PE,34.81502209679555,33.55928421020508
_EhaHf4K2,34.758819580078125,33.6038706253986
_ZpBc4J45,34.614056086136124,33.537254333496094
_Z74cvhxb,32.538482666015625,31.927862548828127
_4sUB0mpM,32.39067465572034,31.82941047512756
_bs3fYMZv,33.6370177188162,14.374980926513672
_0bKYrXD8,33.718204821570446,13.982391357421877
_2kVPBh5d,33.810150146484375,14.089068977200256
_ybB01Ae5,34.3398634053893,14.801788330078123
_KwLOjVJW,34.06897593352754,24.2926025390625
_2QGEudXW,33.90660172801907,24.54998016357422
_ATu9zlaf,33.80534362792969,24.6588134765625
_KzANvTnA,34.79882191803495,27.681713104248047
_NQaSjYGd,34.9095696918035,27.61739730834961
_wjCG1AIG,50.96818309719279,8.138351440429688
_LSpNE9ti,50.93834311275159,7.149429321289063
_ikYRFj4B,50.75363159179688,8.18050900021115
_JfuMrgv3,34.613433837890625,26.243423150510203
_l1f66IZA,34.713445113877114,26.149463653564453
_TjuE1LQU,44.8435844809322,9.092861268578506
_j9uCnoU0,45.444671630859375,8.77408708844866
_20Hlg4Su,45.54913330078125,8.745251167111281
_Yu4raW39,45.68426513671875,8.895241341939787
_TEyfOv5V,34.77484130859375,27.650626046316965
_ClFFLsDO,56.4481201171875,30.468417080965907
_28l2SxDA,56.47526550292969,30.258428400213067
_7ySXVK9D,34.819910081766416,28.09118270874023
_IzSghfH7,34.152583752648304,30.90631484985352
_CipewTbH,40.851823192531775,29.547230113636363
_iPeED0so,41.617514400158896,28.79452727561773
_VsV9eWAR,41.43429565429688,28.72437910600141
_aD3ri4qv,41.20738220214844,28.72747802734375
_g851L6MA,41.1514892578125,28.6925048828125
_x81Yn9D2,41.01219177246094,28.6746826171875
_owbAsw2j,40.49835205078125,28.80309365012429
_0cwaU1aY,40.296222234176376,29.022195989435367
_Je9O7bPV,39.84580993652344,29.411773681640625
_badik8xm,33.44865417480469,30.93546752929688
_XWPB1Gtd,33.80149841308594,-6.172074298469397
_hHT5964z,34.59814453125,25.29545998086735
_hFqM5V62,33.86329650878906,25.38929219148597
_iaxS938l,33.93049621582031,25.27141337492028
_qLz9AEqp,40.930023193359375,6.64324951171875
_LGYEsh0g,40.44020830574682,-3.502266623757123
_GDXzBchJ,40.59718245166843,-3.533852317116498
_LA3WZUny,40.64927673339844,-3.47540283203125
_4NBBlO8e,40.75543212890625,-3.32415771484375
_Tls89CzA,41.03581237792969,-2.2999267578125
_8BZ08mpa,41.21320821471133,-1.830222389914752
_tNzD2rrO,41.32595773470604,-0.6703532825816865
_PKxYHWoO,33.91391042935646,24.542713165283203
_gyXROqzV,34.02268981933594,24.9451866928412
_rGAHevT7,36.36502540717691,1.7871483336103724
_58kcfC7L,35.07445771815413,27.581920623779297
_4M8xCpHB,35.177398681640625,27.52562853754783
_QhpeJomd,55.28865051269531,36.46273444680607
_mpk70cUh,55.10756153171345,37.61094526811079
_XJkUiuRR,55.37974548339844,38.1032517377068
_mUq66M8C,55.51489361261917,37.75872230529785
_b0rk4iUN,55.44699096679688,37.840909090909086
_ERYD4kVb,55.31913757324219,37.95130112591912
_0WEldqwT,55.31620866161281,37.76458740234375
_w4uvoDft,38.99176025390625,25.524583899456523
_8Dvd2JoB,34.76673889160156,28.144898706552933
_9UUSMyFW,35.02070617675781,27.64922472895408
_dhv8RTlC,35.12919616699219,27.589360451211736
_ZoR6boyP,48.53370666503906,21.620248647836537
_8isB6GAJ,48.790283203125,21.66807475842928
_k1af16lu,55.966171006024894,26.081113815307617
_14oaf8Gy,56.21503926939883,29.733295440673828
_2lzmSCw6,33.79545593261719,25.5362623565051
_pJ9sL1qA,33.92051696777344,25.30033656529018
_nkJkV52E,36.66463560977225,5.4192985372340425
_i3BIQWWX,37.00227899066472,4.057239034901495
_bWByfFtO,36.91941833496094,3.5909514731549206
_iOKKNWXv,36.77212472689354,3.348434123587101
_Zgv9r9MB,36.68376857951536,3.150855531083777
_JZ4PPMAM,36.65923555018538,3.0923591776097075
_FIeVKepU,34.62762451171875,25.1491624481824
_I9GJKaYY,33.37669760493909,31.02101851482781
_QuTkYd6Y,33.46221406581038,31.014796665736608
_bSQaumwp,40.34254171080508,29.41202337091619
_JJGWYC0z,40.502029677568856,29.621450250799004
_0KZIFJZd,40.637054443359375,29.8388671875
_Ase9XkkJ,40.80143737792969,29.93096923828125
_nBRdpdUF,40.91487121582031,29.8056640625
_xfx3Zoye,40.98971557617188,29.5595703125
_j0e4hOuD,40.930682683395126,29.396542635830965
_d2O1NT9T,40.84972834182998,29.17781483043324
_pBkfplTq,40.55360412597656,29.32330322265625
_jvNjxiFj,40.1671142578125,29.632080078125
_amkxFU2n,35.19488835738877,27.456951141357425
_8kogcqI4,49.81820316637977,8.879922402871621
_6WeH9c98,34.88154524463718,27.66740798950196
_b7AL1wFI,36.47309875488281,12.048053741455078
_ystv1dLS,36.42521667480469,12.443733215332031
_g51K3ds8,34.100584903005824,24.22119140625
_MFEMIzvE,33.84114074707031,24.62120211854273
_RaHON3Kp,33.751955193988344,24.716720581054688
_dWJNQZ8l,35.07040767346398,27.42525100708008
_9Bx3V8Ah,35.181793212890625,27.35035176179847
_qGBpiAou,51.47788354905985,-0.360260009765625
_igSQRHXS,51.450929803363344,-0.5603790283203125
_6W5lBpKs,51.211511644266416,0.7869720458984375
_h4S6HmA5,34.79183908236229,27.750320434570312
_7Tr2EV6F,35.87645967127913,25.31051311087101
_jP0aemlI,35.975738525390625,25.23977279663086
_tdNetcMn,37.86721956931938,24.326297925866168
_IrTnNYn8,38.0744235798464,24.09027099609375
_ptaVesDI,38.00775146484375,24.023359582779257
_fexiNxAy,37.55030822753906,24.22193161984708
_ApJk9lK6,37.45406845868644,24.30522089419157
_kM726fH4,35.61332702636719,25.28526306152344
_BKJnyxjN,44.44880676269531,9.48519025530134
_RVIfSdUX,44.67237854003906,9.14461408342634
_lQTInq4v,45.47611999511719,8.765324183872767
_YDLK2SDo,45.69158935546875,8.7942207150343
_MCTicNG2,45.70243835449219,8.965982576695884
_oK6oC4R9,35.28743420617055,27.389909460189497
_nqRg1gWf,35.39888026350636,27.324458994763965
_hRdwVgkE,60.565811415850106,1.1895642961774553
_evbVvWEP,44.78292846679688,-11.680624825613847
_bk9r73RZ,44.440338134765625,-11.01470947265625
_kXcWjagj,37.51011657714844,6.300600741771942
_7eljIinJ,34.61224054886123,25.25665283203125
_qdOZETD0,37.08860778808594,33.54330509266955
_3T7QHIb9,36.98982238769531,33.42993553648604
_ftxJpGmh,36.86546196371822,33.171605649201766
_q6n5gBdV,32.895021600238344,30.97309346101722
_ziDbFgXb,33.86531066894531,25.396074567522323
_dTKKQ6nC,37.48460672669491,6.254086701766305
_vM28vXC5,40.59550657110699,-3.535724986683249
_PnVczsc7,40.64652782375529,-3.4794824773615005
_qQZJupP4,40.73497009277344,-3.335205078125
_ZrtlZuBu,34.15407342425847,24.098339080810547
_clSyOCen,33.92262268066406,24.53213438695791
_D6EC53aj,33.5035400390625,24.981207275390627
_QIT7hFZc,32.4752197265625,31.812945556640624
_8v3IeA06,32.55593509997352,31.95037218989158
_womuMLA7,33.81061101363877,34.999752044677734
_8NvsOa7d,33.77558898925781,34.83316226881377
_u15VFx6A,32.92121887207031,32.755627441406254
_r1I4NzvB,33.96894836425781,25.20728909239477
_0l0rvcuC,34.31840515136719,24.075529137436224
_CAmrl0Pf,35.46253967285156,24.942398071289062
_5GSkyI3z,35.53509521484375,24.840087890625
_1KDroSI5,41.4208311953787,13.308914539425873
_pClgEDV5,41.4658006571107,12.97702523164971
_Msrbc744,41.91516940876589,12.454599779705667
_JwN2qkBu,42.060319286281775,12.309669672056687
_9bYKDTug,42.02691650390625,12.141577980735086
_fR5HIXPL,41.91110229492188,12.186209938742898
_gRwX5XAg,41.86349642478813,12.206257664880088
_xqSJSKGS,41.75289916992188,12.19451210715554
_1KJ8BM10,34.73350912837659,26.909751892089844
_9njXe88M,33.87569104210805,25.06067276000977
_zEQBliiC,34.16194075244968,24.605655670166016
_Kzmdnpx9,45.80763477390095,5.291770935058594
_PJMg6ts6,45.61793440479343,5.105690002441406
_Tgmdn5Z1,45.58167021153336,5.028854370117188
_ukehyL05,45.57733154296875,4.8395445288681405
_0NxZoVI2,46.63536071777344,-0.8932420684070053
_eT23XKP2,47.01557224079714,-1.2392718975360708
_1XgE46v9,47.01142909163136,-1.4154756986177972
_3wsepQ8y,46.87495422363281,-1.2638397216796875
_3JvqBt5c,33.93937683105469,24.51554278938137
_UIXAqPII,33.75471496582031,24.713913275271047
_QDFE2PXg,33.96628169690148,24.924087524414062
_VNoytc3m,34.00868225097656,24.804214166135203
_diM4EwrN,40.61054992675781,-3.51934814453125
_DkxnDQk2,40.65914348020392,-3.464938077059685
_JpPiXBn7,40.73488397113347,-3.328108354048311
_WPZlE1hv,40.60118594412076,-3.218245072798311
_hI5G1gQ3,40.37065926244704,-3.0039492520419344
_mcE1drhE,34.133590439618644,24.1461181640625
_fdYUBeyG,34.12078857421875,24.749794006347656
_bZLCbPk9,34.16142867783368,24.613037109375
_pG5JKyqc,37.45420811539989,6.370458188264267
_SuyPGI0b,40.173324326337394,-2.624546397816061
_PWQ5enWL,40.14642333984375,-2.799560546875
_vwB6q4TC,40.316239696438025,-3.377109874378561
_5sj3pP0K,40.541839599609375,-3.556640625
_5BIgFN1R,40.59123229980469,-3.5384521484375
_WQ87WRk9,40.69102478027344,-3.4290771484375
_MIS1auGl,40.69610595703125,-3.258944424715935
_Bkfqk84D,40.252532958984375,-2.5560302734375
_xuzZJg3C,39.99256198689089,-1.9134313409978745
_puBiIlQW,34.07107078422934,24.28853988647461
_ar7UK1bK,33.92061395160222,24.534988403320312
_R6vXtLMb,33.69488525390625,25.7032433334662
_PN2RJDWs,33.75800698490466,25.589618682861328
_orfJWd5I,33.82081604003906,-6.0743183992346985
_wAEoxLLT,33.89258950443591,-5.800609588623047
_jbJT8LH9,35.98393249511719,0.7270431518554688
_tts3PDqR,35.259613037109375,23.226985931396484
_8QB2yZ8E,34.751495361328125,25.16687509964924
_CJBRNnBF,32.89790783898305,32.490664112324616
_C0N29Plp,32.982421875,32.5883056640625
_SSj9YOwJ,33.5086669921875,33.245947265625
_0mjjbmUF,33.699583926443324,33.64591598510742
_lmM9dbgw,33.9087896831965,34.631595611572266
_eQXjdJF9,33.79179382324219,35.21706717354911
_wmTfi28V,33.79298400878906,35.19778504663584
_TG0G6trB,33.66397146451271,34.30686950683594
_1xETi1dM,34.885874602754235,27.68463134765625
_5qYJ6HgP,34.98930358886719,27.628204968510843
_9XHtbeI9,54.991241455078125,14.17559455422794
_qJzdjEVT,55.34605407714844,13.398231057559745
_njVusmuZ,55.469458628509,12.433433532714844
_9oWe1Z87,55.53666687011719,12.517755681818182
_ZonnhkPD,55.561957925052965,12.556772232055664
_CREZFwyb,34.7666015625,28.12197315449617
_lXqCCZPA,32.57560729980469,32.0723876953125
_050IcHDk,32.647430419921875,32.158520507812504
_EHgbEv4s,33.858792579780186,33.63790512084961
_VtvXuViw,33.91842599642479,33.74370574951172
_e86HTrfD,33.79324702893273,35.19052505493164
_K4D9iWUi,33.800262451171875,35.08652044802296
_tcpnkVL4,33.89726257324219,25.337499501753825
_40jY70wF,33.96592712402344,25.21227778220664
_LJdpSFvu,36.48687744140625,12.319679260253906
_479rqSw3,36.47392272949219,12.496376037597656
_BB1kJVsF,35.24876403808594,24.12883758544922
_0pZlR34L,34.52169644630561,26.404438018798828
_OGxo0F1v,33.84906005859375,30.91911471619898
_liNET4dn,33.89103698730469,30.917264977279977
_kAZayfZa,40.796938104144594,29.564208984375
_p1E0StOI,41.192138671875,29.2464599609375
_qf2UZPPj,41.33591991359904,29.24073652787641
_6aZRsUTg,41.60664367675781,28.88012279163708
_HCEHCmCF,41.55308610301907,28.728864802870643
_DryjLnGs,41.422600180415785,28.72458524482195
_BRFUokcj,40.631910421080505,28.879373723810367
_pD6XhgI6,40.17774678893008,29.08243352716619
_AbSR2WuH,39.85565185546875,29.406220809273098
_Ck1P4ukN,35.91519113314354,30.83079236619016
_OmYPgBnq,34.45568537307998,30.574207305908203
_TNWB4Xo3,33.546661376953125,30.82718829719388
_fNwvB3z9,34.127212783037606,25.05706787109375
_LitXZSKt,46.50475453522245,-0.2741775512695312
_FfdCLl3g,33.926758846994176,25.2839469909668
_rAMHzeU8,40.63023376464844,-3.49761962890625
_uE8SPN0n,40.68260192871094,-3.439208984375
_URWenk1T,40.70751125529661,-3.2786074551669344
_iAHviIwM,39.95338439941406,-2.03863525390625
_Wmoj2d4q,39.82003784179688,-1.7005522354789375
_pdxnOOIo,34.08224332130561,24.26319122314453
_zTNKZg6z,33.92509460449219,24.529892279177297
_RJigT6C3,48.94413834911281,2.349990041632401
_WZ8LOOsx,49.032989501953125,2.273183969350961
_EcDTYkC4,49.48873901367188,2.29296232524671
_0oToXZif,50.1416015625,2.001441749366554
_cv8PWfUJ,34.84346008300781,27.568228585379465
_91Xc0gUg,34.94746398925781,27.49743403220664
_9TFhA3Bk,49.36587524414063,3.405057466947115
_kzhTft4u,49.05739994372352,3.190805535567434
_hulJCOi0,49.02072143554688,2.24761962890625
_o3xeLRap,48.90435791015625,2.127685546875
_pA7JMEF5,48.461334228515625,2.613971416766826
_pKhRPqae,34.78373899298199,27.081069946289062
_MArwEwaT,46.18922346729343,14.530311584472656
_AVUzFOH0,46.09034651416843,14.6810302734375
_AeBdQm1V,34.82130432128906,27.59675940688776
_3xN1sDmz,34.92723083496094,27.52602090640944
_VVBtYTqd,48.31344863115731,11.708390085320724
_FXFUH38k,34.776763916015625,27.764188805404977
_1Kg8onib,33.96465236857786,25.2143669128418
_NfMoTNLA,37.171417236328125,6.760214947639628
_I1fpaUu6,38.80962307170286,1.9471435546875
_TUA9E3Ur,40.223052978515625,1.30621337890625
_JulCe234,40.42382191803495,1.4094959605823862
_HK7hQ3GJ,40.77461242675781,1.9833984375
_I1XGLQwe,41.19085693359375,2.29931640625
_PR9AWNKF,41.27700805664063,2.42010498046875
_U99h3Ylc,41.41524492684057,2.5318376408066863
_dZWCT0So,41.32823181152344,2.16949462890625
_9aaobJnm,41.02445983886719,2.07171630859375
_1e0NVxMt,34.76165771484375,27.02978640186544
_Kty68pGq,36.75650024414063,26.520767211914062
_GnzXQIwd,36.86248262049788,26.45567520805028
_TZB6GLWO,60.5540336996822,1.1332593645368303
_3q19W8Ju,45.292236328125,-11.648188999720984
_94TADUMs,44.56431760626324,-10.50071902391386
_aKkLGt8S,37.42909240722656,6.301360434674202
_nvnTALpo,34.51834468518273,25.156288146972656
_lYfoBsXh,36.094024658203125,14.910907745361328
_zMoNQGtz,36.068756103515625,15.08525848388672
_JkR8VyO8,33.95431777178231,24.49911117553711
_C2k9KDIx,33.846588134765625,24.614812111367986
_Zt359Jv0,35.03493486824682,27.570018768310547
_fUdRvkP2,35.14210510253906,27.507075095663264
_AJipXGiG,60.56231999801377,1.1033412388392858
_EWZWMg5L,45.17284845901748,-11.334340165301068
_URAXE125,37.45573425292969,6.2636095412234045
_eCTIR7vK,34.525699938757946,25.12166976928711
_b5yf1PpB,41.0762980832892,28.81651444868608
_MRo9m5Ec,40.590179443359375,28.90814208984375
_c1qgXFaf,33.42697402178231,30.93772421077806
_p7CY4wk5,35.105461508540785,27.45580673217773
_BNg7GP4g,47.62256686970339,17.622774564302883
_qJofWcJ6,47.69928495762712,17.18163123497596
_MfSWLPup,47.93009948730469,16.66351318359375
_KyRBM4PA,48.08395385742188,16.47894287109375
_EQAeOQVS,47.95629986261917,16.507239708533653
_quhqvviu,47.70659365896451,16.671048677884613
_Qhha7R2d,34.866229558395126,28.061599731445312
_hEPMUxo4,34.1019287109375,24.810211804448343
_1UwVn1Mn,37.49573271153336,6.335887079653532
_jwwDKgwS,40.63749668961864,-3.488783402876436
_Xf7N9UA7,40.68965148925781,-3.4310302734375
_Gg3Mut4u,40.6893310546875,-3.26495361328125
_2ocLkp0Y,34.103485107421875,24.214035345583547
_TOZ8Eqbp,33.95787048339844,24.495195661272323
_CQDMcheY,34.949045989472985,27.65178680419922
_WP8X1LtB,35.04762268066406,27.594237035634567
_KI1nvGmr,45.0296630859375,21.3153076171875
_dZg95BgG,47.16993946140095,20.2044912484976
_nWOG3nqw,47.4693603515625,19.62803649902344
_ZFLZ2yJw,47.29252624511719,19.54914093017578
_344kD0rR,47.405214471332094,19.322345440204327
_xiOvgXPn,47.48524475097656,19.159194946289062
_1Lt7Crm3,47.41172790527344,19.04047393798828
_am0habKU,34.96037292480469,27.82590282206633
_dEbGSUoX,33.884490966796875,30.92045998086735
_SVCjGusk,34.141131902145126,30.90734481811523
_yeWCes6i,40.01994323730469,29.84808349609375
_SWvke5OL,40.36839294433594,29.78729248046875
_7wBaP3eD,40.57516479492188,29.8819580078125
_0xdHYjlQ,40.84726107322563,29.70984025435014
_hLYHQXDg,40.944834563691735,29.405156915838067
_MG3gjzD5,41.56733108779131,28.90758425690408
_EI2mdh0Q,41.600006103515625,28.749098344282668
_MVT9QzPi,41.43846130371094,28.724316683682527
_0Qqajasl,36.62892150878906,30.804519653320312
_ON42w4V8,33.76231384277344,30.9250563018176
_sNgo7jNp,33.87579345703125,30.920740244339925
_5tAekeFo,41.55436706542969,28.87319391424005
_ITfq0A4c,41.3998826883607,28.754286655159888
_jt75bM4o,35.5224609375,24.88866806030273
_BCdFPDRE,35.599365234375,24.78830337524414
_Hn4hRerB,41.91111936407574,12.457410235737646
_QsGmTF3B,42.02105712890625,12.365986217151988
_tf8ZUky3,42.05099487304688,12.230342518199574
_E5rCTlrx,41.95404052734375,12.215583268986192
_23X1vdhY,41.909454345703125,12.234774502840908
_UuEeKV8a,41.86944580078125,12.251628528941762
_60Sd3KIG,41.57193975933527,12.197890170784884
_NIeANtms,34.765594482421875,26.777212960379465
_RevwEYLt,35.55110608117055,25.33809580701463
_d7gTGcTu,35.6392822265625,25.25035858154297
_fQQvObtr,46.13466424457097,6.470672607421875
_9G1gYE5K,46.46223449707031,6.5753843726181405
_h6P0ETz3,32.6754346944518,32.15412373445472
_2hLeAIHW,32.73674399165784,32.2591664839764
_fElDvXnt,33.05763244628906,32.955743408203126
_FtHVDvN6,31.996490478515625,34.7818359375
_DkL7UvTa,32.270050048828125,31.46539306640625
_jSBYPW6S,32.13184421345339,31.23295375279018
_0b9SEzY4,34.84638977050781,27.665816326530617
_1H7TnrEo,34.949249267578125,27.606064154177297
_3MMuCaA7,45.77276714777542,19.11957550048828
_KdBvBrEP,51.41157531738281,7.033180030616554
_uqZndntw,51.31616107488082,6.828765869140625
_xn9iflRU,51.24380493164063,6.674342799831082
_RyVMFLvG,51.05145263671875,7.196713009396115
_fbqpcLF0,34.801116943359375,28.093442332987884
_hWrFAFG5,35.25317175913665,27.26637170669881
_UaNdvrWQ,35.35470218981727,27.19478526013963
_eyUg68HD,51.615966796875,0.0571585990287162
_FmeraAIP,51.46526789261122,-0.3351593017578125
_eQfJbc6h,51.43468307236493,-0.5550384521484375
_NLyXyYfW,51.403865490929554,-0.34698486328125
_nBDVrZek,34.84500173795021,27.70099639892578
_gzp97Abf,35.624267578125,25.27399063110352
_bilRsOzP,48.56669280488613,3.667698910361842
_nNZyiRpD,48.67103576660156,3.512667142427884
_CXNkMf7H,48.85638738082627,3.38906539113898
_fwPr7CaX,48.97216279627913,3.34490324321546
_GEEZveiE,49.05262756347656,3.090116060697115
_rxHyTEbY,34.90123684123411,27.51279830932617
_R51s33yA,34.99755342127913,27.445507049560547
_H9Wzv99Q,53.70025634765625,-4.980337960379416
_34ZB46dL,53.40513610839844,-5.975542340959805
_eNGU0SrN,53.35743713378906,-6.200997488839278
_cbESjlX8,34.963197869769594,27.59124755859375
_mQbjKdDu,50.94327764996027,4.717254638671875
_t4fnwreS,50.84669494628906,4.52369483741554
_xjNLGbTf,42.70390319824219,20.486006303267047
_FU1ihjQZ,42.77783203125,20.38700450550426
_tOFijh20,52.45496846861758,10.011213030133929
_6ixJURCp,52.46548461914063,9.551239013671877
_sUpJnKnH,52.34445190429688,9.49615478515625
_RQmzOnj6,51.83833752648305,10.517730712890623
_logvKhzp,34.66676330566406,26.775082957987884
_nvywiZBV,34.89894104003906,27.530000647720023
_20LfnCbX,34.99662237652277,27.46347427368164
_fVNtHKQt,51.238037109375,8.084007469383446
_rq27bap6,51.32615661621094,6.84990135399071
_3k7CA3G7,51.244470628641416,6.676025390625
_ShFkXhCK,34.67261880131091,26.770477294921875
_QdQtQHY6,33.92294156349311,25.18352508544922
_m0JEsGYf,49.0437601380429,2.890127081620065
_AJcGKKOj,49.03007378012447,2.624648244757401
_1ij7LAJv,49.060565495895126,2.5073402806332235
_yRrjXjVG,49.02305603027344,2.8089083158052883
_z9QBdTJ0,33.869034072100106,24.590606689453125
_ngfVrFJ2,34.8617139913268,33.745880126953125
_3zPtkoJP,34.215545654296875,33.584924814652425
_Z4Fwg2RY,33.88092041015625,25.22696358816964
_qmgCIlVy,48.48364361261917,3.822519402754934
_dqLka6yI,48.641510009765625,3.7569016676682687
_5eQ2JWvn,48.97737664691472,3.192251105057565
_oHGHyYHD,49.04676818847656,2.959688626802884
_vtow4RbT,49.06535339355469,2.671367938701923
_ZjUxQteB,45.68566791081832,11.1829833984375
_PzvvT0k4,45.26362609863281,11.564222063337054
_bcpccIBr,33.93186950683594,25.149330606265945
_27jodkSX,49.015869140625,3.0198317307692304
_Xke9qsDP,48.9979248046875,2.6600294846754804
_WobI6yjH,49.09263610839844,2.6516488882211537
_NwsjzEik,48.03094482421875,7.0827484130859375
_OTgcNwTH,50.52731323242188,8.151783190275493
_cEZ1gUJk,50.5594482421875,8.00946687397204
_UCJZWl6p,50.813507080078125,7.226034628378378
_gL8JD8cl,50.91758081468485,7.1244049072265625
_Xww67JNa,50.95477605270127,7.202072143554688
_CY4UTFF8,51.01608534990731,7.451095581054687
_gxSrpcYi,50.89458400920286,7.6731109619140625
_UnnsCKPU,34.754241943359375,26.621834891183035
_Ez3HmQBG,34.9193115234375,27.516884317203445
_Vt3aSh3t,35.015625,27.45130266462053
_jcnaIxq0,52.42182327529131,9.35870361328125
_BV7pucCn,52.47102355957031,9.5501708984375
_loXYq9Kj,34.523511983580505,26.33045196533203
_4RGIVW05,34.61275262347722,26.246280670166016
_LOYt8PnL,48.66860961914063,9.110553448016828
_pfwoXniv,34.704786397643005,26.667137145996097
_psLVt4TD,40.59228515625,-3.53790283203125
_U0tQQCi0,40.63554382324219,-3.49169921875
_6UYVCmnu,40.69396455409163,-3.2686198841441865
_qLLLStKa,40.35529702396716,-3.050329034978688
_B9tvWtGU,39.85807800292969,-1.6156470257303113
_a1ASC5wR,39.62903556177172,-1.15167236328125
_MmubtzpD,39.36168605998411,-0.72283935546875
_ZHLDmSb7,34.78238897808527,26.30653381347656
_Ydp5UJnb,34.650970458984375,26.616678043287628
_pvp3i6cf,40.60972595214844,-3.521240234375
_WAFPydBL,40.65843200683594,-3.46624755859375
_ZaMcIZYC,40.73060116525424,-3.3175589821555604
_WY8YwvgH,39.95137023925781,-2.0594482421875
_PwGx75c1,34.0639017396054,24.304676055908203
_O19iHB7j,34.10810852050781,25.030723104671555
_NrLfpgG0,34.19883728027344,24.93476089166135
_Szyd9LSy,49.37213962360964,3.695598401521381
_wAS2zzD3,50.560089111328125,2.9746206183182564
_ew2knxwM,50.50199890136719,2.941733912417763
_J8ddULEY,50.53845938989672,3.691480481946791
_Nt35WNh3,34.37375343452066,30.22367477416992
_BmeO8R8M,33.39834439552436,30.782121930803573
_TLkAg8oe,32.68809690313824,30.99590690768495
_2lDAw3Mq,33.65483093261719,30.92903604312819
_Mr04c8dh,52.41809909626589,13.780151367187502
_e4GFtByO,52.33094787597656,13.430328369140623
_JlMwk48m,52.29551696777344,13.366470336914062
_sjaC6egp,52.18400573730469,13.308029174804688
_Wx9jj9R0,51.958831787109375,15.335845947265623
_4WURtxom,51.80640269134004,15.653152465820312
_i2i8JaNG,38.23847366591631,27.05108642578125
_pFLVE5tJ,34.90840588585805,27.64852523803711
_cvyW8664,35.01105357024629,27.58838653564453
_hotTYBUr,51.4277933411679,12.120361328125
_0iTL2Guw,51.182373046875,11.652040223817568
_ttfrhlV2,50.98603820800781,11.620194718644424
_zyXTWTgw,42.4993068889036,20.502659997274712
_DaWeekej,34.54171390856727,30.126171112060547
_ImQBL5fO,33.56396484375,30.68828972018495
_3Dsqz8Nm,34.86717224121094,29.581080845424108
_KQGSAqr2,34.95370121325477,29.495086669921875
_556lG9K3,50.1225151449947,8.48827465160473
_VWVYcjo9,50.55633544921875,7.858766254625822
_LqAyXQWW,50.94744873046875,7.177115775443412
